video;face_name;start_frame;end_frame;total_frame;start_time;end_time;duration
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_06_13_19_00/2001_06_13_19_00.mpg;Junichiro KOIZUMI.jpg;3393;3453;36001;169;172;3
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_06_13_19_00/2001_06_13_19_00.mpg;Junichiro KOIZUMI.jpg;4221;4381;36001;211;219;8
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_06_13_19_00/2001_06_13_19_00.mpg;Junichiro KOIZUMI.jpg;6525;9393;36001;326;469;143
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_06_14_19_00/2001_06_14_19_00.mpg;Junichiro KOIZUMI.jpg;12253;12493;35989;613;625;12
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_06_14_19_00/2001_06_14_19_00.mpg;Junichiro KOIZUMI.jpg;13261;14217;35989;663;711;48
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_06_15_19_00/2001_06_15_19_00.mpg;Junichiro KOIZUMI.jpg;7729;7777;36001;386;389;3
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_06_15_19_00/2001_06_15_19_00.mpg;Junichiro KOIZUMI.jpg;27377;28537;36001;1369;1427;58
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_06_25_19_00/2001_06_25_19_00.mpg;Junichiro KOIZUMI.jpg;713;749;36061;35;37;2
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_06_25_19_00/2001_06_25_19_00.mpg;Junichiro KOIZUMI.jpg;12613;13281;36061;630;664;34
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_06_25_19_00/2001_06_25_19_00.mpg;Junichiro KOIZUMI.jpg;17053;17301;36061;853;865;12
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_06_25_19_00/2001_06_25_19_00.mpg;Akihiro OHTA.jpg;13429;13537;36061;671;677;6
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_06_25_19_00/2001_06_25_19_00.mpg;Yukio HATOYAMA.jpg;14725;16825;36061;736;841;105
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_06_28_19_00/2001_06_28_19_00.mpg;Junichiro KOIZUMI.jpg;277;329;35961;13;16;3
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_06_28_19_00/2001_06_28_19_00.mpg;Junichiro KOIZUMI.jpg;1893;1929;35961;94;96;2
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_06_28_19_00/2001_06_28_19_00.mpg;Junichiro KOIZUMI.jpg;2513;2549;35961;125;127;2
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_06_28_19_00/2001_06_28_19_00.mpg;Junichiro KOIZUMI.jpg;2617;3249;35961;130;162;32
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_06_28_19_00/2001_06_28_19_00.mpg;Junichiro KOIZUMI.jpg;4721;4845;35961;236;242;6
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_06_28_19_00/2001_06_28_19_00.mpg;Junichiro KOIZUMI.jpg;15177;15569;35961;759;778;19
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_06_28_19_00/2001_06_28_19_00.mpg;Yukio HATOYAMA.jpg;2049;2609;35961;102;130;28
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_06_28_19_00/2001_06_28_19_00.mpg;Yukio HATOYAMA.jpg;16289;16609;35961;814;830;16
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_06_28_19_00/2001_06_28_19_00.mpg;Kazuo SHII.jpg;3289;3613;35961;164;180;16
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_06_28_19_00/2001_06_28_19_00.mpg;Junichiro KOIZUMI.jpg;21125;21341;35961;1056;1067;11
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_06_28_19_00/2001_06_28_19_00.mpg;Junichiro KOIZUMI.jpg;21405;21453;35961;1070;1073;3
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_06_29_19_00/2001_06_29_19_00.mpg;Junichiro KOIZUMI.jpg;1701;1725;35957;85;86;1
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_06_29_19_00/2001_06_29_19_00.mpg;Junichiro KOIZUMI.jpg;2873;4261;35957;143;213;70
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_06_29_19_00/2001_06_29_19_00.mpg;Junichiro KOIZUMI.jpg;12225;12289;35957;611;614;3
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_06_30_19_00/2001_06_30_19_00.mpg;Junichiro KOIZUMI.jpg;6217;6265;35957;311;313;2
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_01_19_00/2001_07_01_19_00.mpg;Junichiro KOIZUMI.jpg;1425;1681;23909;71;84;13
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_01_19_00/2001_07_01_19_00.mpg;Junichiro KOIZUMI.jpg;1929;2777;23909;96;138;42
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_02_19_00/2001_07_02_19_00.mpg;Junichiro KOIZUMI.jpg;5933;6381;35953;296;319;23
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_02_19_00/2001_07_02_19_00.mpg;Yasuo FUKUDA.jpg;11681;12257;35953;584;613;29
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_03_19_00/2001_07_03_19_00.mpg;Yasuo FUKUDA.jpg;4105;4445;35953;205;222;17
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_03_19_00/2001_07_03_19_00.mpg;Junichiro KOIZUMI.jpg;14485;14589;35953;724;729;5
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_04_19_00/2001_07_04_19_00.mpg;Taro ASO.jpg;22089;22837;35953;1105;1142;37
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_05_19_00/2001_07_05_19_00.mpg;Junichiro KOIZUMI.jpg;3145;3745;35953;157;187;30
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_05_19_00/2001_07_05_19_00.mpg;Yasuo FUKUDA.jpg;4973;5581;35953;248;279;31
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_05_19_00/2001_07_05_19_00.mpg;Junichiro KOIZUMI.jpg;14641;14977;35953;732;749;17
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_05_19_00/2001_07_05_19_00.mpg;Junichiro KOIZUMI.jpg;20661;20985;35953;1033;1050;17
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_06_19_00/2001_07_06_19_00.mpg;Yasuo FUKUDA.jpg;11209;11533;35953;560;577;17
/net/per610a/home/mvp/mvp_db/news7-lv/2001/2001_07_07_19_00/2001_07_07_19_00.mpg;Naoto KAN.jpg;6293;7565;35953;314;378;64
